t_s,uc
23.876000,1879.5120
24.126000,1892.8240
24.376000,1911.7200
24.626000,1919.7920
24.876000,1938.7040
25.126000,1966.6960
25.376000,1972.4080
25.626000,2001.2400
25.876000,2040.3520
26.126000,2056.5920
26.376000,2050.2240
26.626000,2055.1040
26.876000,2044.5520
27.126000,2034.2800
27.376000,1990.7520
27.626000,1968.7360
27.876000,1916.0240
28.126000,1875.3520
28.376000,1862.2400
28.626000,1856.4320
28.876000,1853.8000
29.126000,1805.9280
29.376000,1770.2640
29.626000,1772.7600
29.876000,1777.1680
30.126000,1764.2080
30.376000,1732.5200
30.626000,1679.4320
30.876000,1583.4320
31.126000,1564.7840
31.376000,1588.9360
31.626000,1493.2640
31.876000,1432.9360
32.126000,1429.3680
32.376000,1428.4640
32.626000,1417.8640
32.876000,1412.2560
33.126000,1415.0160
33.376000,1420.7920
33.626000,1417.1360
33.876000,1389.0880
34.126000,1380.7200
34.376000,1384.2880
34.626000,1382.4960
34.876000,1396.4960
35.126000,1424.5520
35.376000,1427.4960
35.626000,1417.1520
35.876000,1424.6880
36.126000,1418.8720
36.376000,1407.5520
36.626000,1399.1440
36.876000,1396.1840
37.126000,1389.2480
37.376000,1368.5920
37.626000,1360.9120
37.876000,1326.0320
38.126000,1300.9040
38.376000,1286.5040
38.626000,1293.0880
38.876000,1309.8960
39.126000,1285.0720
39.376000,1282.0320
39.626000,1287.8080
39.876000,1243.0960
40.126000,1237.2880
40.376000,1228.0080
40.626000,1216.1760
40.876000,1208.2560
41.126000,1201.6160
41.376000,1184.5600
41.626000,1196.9200
41.876000,1211.8560
42.126000,1198.4480
42.376000,1182.1440
42.626000,1190.4400
42.876000,1169.1360
43.126000,1151.4000
43.376000,1150.4720
43.626000,1150.6800
43.876000,1152.7760
44.126000,1146.1280
44.376000,1137.9840
44.626000,1141.5120
44.876000,1144.9520
45.126000,1144.7600
45.376000,1147.0640
45.626000,1158.3680
45.876000,1136.8720
46.126000,1090.5440
46.376000,1012.3920
46.626000,984.3200
46.876000,914.5200
47.126000,872.0160
47.376000,855.8880
47.626000,887.9040
47.876000,855.7520
48.126000,846.3840
48.376000,856.3360
48.626000,886.3360
48.876000,879.1280
49.126000,857.2320
49.376000,889.1280
49.626000,972.5040
49.876000,978.0160
50.126000,972.5200
50.376000,970.3680
50.626000,954.6640
50.876000,976.2480
51.126000,973.5760
51.376000,965.1920
51.626000,983.9760
51.876000,967.7360
52.126000,976.4720
52.376000,954.2160
52.626000,943.0800
52.876000,944.2640
53.126000,941.5680
53.376000,951.1200
53.626000,936.2240
53.876000,942.9680
54.126000,948.4400
54.376000,948.0320
54.626000,951.2880
54.876000,947.7840
55.126000,963.0800
55.376000,973.8960
55.626000,977.4000
55.876000,1000.1520
56.126000,1011.4640
56.376000,1019.3360
56.626000,1010.3600
56.876000,1020.9360
57.126000,1024.3600
57.376000,1017.7280
57.626000,1032.1840
57.876000,1039.0480
58.126000,1052.0720
58.376000,1122.6400
58.626000,1153.3360
58.876000,1170.5280
59.126000,1148.4880
59.376000,1174.1200
59.626000,1156.3680
59.876000,1150.3520
60.126000,1137.1360
60.376000,1117.4400
60.626000,1108.5680
60.876000,1113.0960
61.126000,1115.4240
61.376000,1118.5200
61.626000,1122.0960
61.876000,1122.6720
62.126000,1123.9600
62.376000,1129.4320
62.626000,1117.0400
62.876000,1111.6480
63.126000,1115.1680
63.376000,1105.3440
63.626000,1105.9120
63.876000,1094.2880
64.126000,1010.1200
64.376000,1109.4560
64.626000,1121.8800
64.876000,1132.7120
65.126000,1121.1600
65.376000,1120.4960
65.626000,1124.8000
65.876000,1123.5920
66.126000,1133.1440
66.376000,1133.0640
66.626000,1133.9360
66.876000,1134.6960
67.126000,1127.6960
67.376000,1112.5840
67.626000,1101.0160
67.876000,1095.0560
68.126000,1082.3520
68.376000,1109.9040
68.626000,1096.7440
68.876000,1072.4240
69.126000,1052.6000
69.376000,1092.7200
69.626000,1082.2000
69.876000,1033.7200
70.126000,1028.3440
70.376000,1064.8160
70.626000,1111.3360
70.876000,1083.1680
71.126000,1083.9360
71.376000,999.6720
71.626000,1043.5120
71.876000,1126.4160
72.126000,1024.1200
72.376000,965.0640
72.626000,1089.2400
72.876000,985.8800
73.126000,959.2880
73.376000,939.9280
73.626000,938.6480
73.876000,933.5200
74.126000,929.7680
74.376000,930.4080
74.626000,929.4640
74.876000,930.1200
75.126000,931.0320
75.376000,931.2080
75.626000,931.0480
75.876000,931.7360
76.126000,931.3440
76.376000,932.1840
76.626000,931.5440
76.876000,932.4080
77.126000,932.3760
77.376000,933.0320
77.626000,933.4960
77.876000,933.8000
78.126000,933.9040
78.376000,934.7760
78.626000,935.9280
78.876000,936.1920
79.126000,939.2480
79.376000,939.7680
79.626000,941.8480
79.876000,943.1920
80.126000,943.1440
80.376000,943.6080
80.626000,943.9120
80.876000,944.0800
81.126000,944.7040
81.376000,945.7760
81.626000,946.5840
81.876000,946.1200
82.126000,947.3440
82.376000,944.8240
82.626000,947.1520
82.876000,947.1120
83.126000,947.3280
83.376000,946.2880
83.626000,945.7680
83.876000,946.3600
84.126000,946.2240
84.376000,946.4240
84.626000,948.5040
84.876000,948.2960
85.126000,950.4960
85.376000,951.3680
85.626000,953.1360
85.876000,952.0080
86.126000,951.4960
86.376000,953.6080
86.626000,952.0800
86.876000,954.4000
87.126000,955.7680
87.376000,955.9040
87.626000,959.1120
87.876000,959.2960
88.126000,959.7040
88.376000,959.9680
88.626000,960.7920
88.876000,961.7920
89.126000,961.0560
89.376000,961.6400
89.626000,960.6240
89.876000,962.2160
