t_s,uc
42.376000,1401.3360
42.626000,1401.6400
42.876000,1401.0000
43.126000,1402.8720
43.376000,1400.1760
43.626000,1401.0400
43.876000,1401.3040
44.126000,1400.7440
44.376000,1400.6000
44.626000,1401.0160
44.876000,1400.6960
45.126000,1400.5680
45.376000,1400.4000
45.626000,1400.4480
45.876000,1400.6080
46.126000,1400.3280
46.376000,1400.4720
46.626000,1399.8880
46.876000,1399.6160
47.126000,1399.1440
47.376000,1400.1520
47.626000,1399.3120
47.876000,1397.6640
48.126000,1397.5120
48.376000,1397.6800
48.626000,1397.7840
48.876000,1397.0320
49.126000,1396.6320
49.376000,1397.1120
49.626000,1395.0720
49.876000,1388.2560
50.126000,1384.9360
50.376000,1385.4240
50.626000,1383.6480
50.876000,1383.6800
51.126000,1381.8560
51.376000,1379.0320
51.626000,1377.4000
51.876001,1371.1760
52.126000,1369.6720
52.376000,1367.3760
52.626000,1366.8800
52.876000,1364.9520
53.126000,1367.2000
53.376001,1367.1440
53.626000,1366.8800
53.876000,1367.0080
54.126000,1367.6400
54.376000,1367.4880
54.626000,1367.5760
54.876000,1367.0800
55.126000,1366.6320
55.376000,1366.4080
55.626000,1366.6800
55.876000,1366.8160
56.126000,1366.8240
56.376000,1367.1040
56.626000,1366.8560
56.876000,1366.0960
57.126000,1365.0160
57.376000,1364.6400
57.626000,1365.7200
57.876000,1362.5680
58.126000,1359.9440
58.376000,1360.0400
58.626000,1359.9840
58.876000,1359.8000
59.126000,1359.8160
59.376000,1359.6160
59.626000,1359.4000
59.876000,1359.3200
60.126000,1357.1040
60.376000,1349.4160
60.626000,1342.8400
60.876000,1341.8720
61.126000,1341.0000
61.376000,1340.1760
61.626000,1338.4000
61.876000,1338.6080
62.126000,1338.5040
62.376000,1339.7760
62.626000,1338.4480
62.876000,1337.6480
63.126000,1337.3120
63.376000,1337.3360
63.626000,1336.5680
63.876000,1337.2080
64.126000,1337.2320
64.376000,1337.5680
64.626000,1387.5120
64.876000,1480.5840
65.126000,1505.5760
65.376000,1634.5120
65.626000,1666.8080
65.876000,1766.5600
66.126000,1767.1440
66.376000,1836.9520
66.626000,1888.9200
66.876000,1905.5040
67.126000,1907.8000
67.376000,1939.1120
67.626000,1918.0880
67.876000,1930.6960
68.126000,1968.0960
68.376000,1940.4480
68.626000,1992.4640
68.876000,1929.0960
69.126000,1983.4960
69.376000,1982.2640
69.626000,1973.4000
69.876000,1963.9920
70.126000,1900.0400
70.376000,1972.4320
70.626000,1986.2400
70.876000,2023.2000
71.126000,2070.9760
71.376000,2151.3840
71.626000,2151.6720
71.876000,2137.8240
72.126000,2161.7680
72.376000,2177.5280
72.626000,2244.1520
72.876000,2213.2240
73.126000,2220.1760
73.376000,2235.3120
73.626000,2241.3200
73.876000,2236.9440
74.126000,2243.1360
74.376000,2244.5120
74.626000,2246.9200
74.876000,2257.2240
75.126000,2254.4400
75.376000,2255.8320
75.626001,2252.0960
75.876000,2256.9120
76.126000,2269.7280
76.376000,2299.0480
76.626000,2280.3760
76.876000,2279.4640
77.126000,2283.5840
77.376000,2275.6800
77.626000,2272.7840
77.876000,2282.4800
78.126000,2292.3120
78.376000,2280.6720
78.626000,2295.6720
78.876000,2305.1440
79.126000,2299.4720
79.376000,2299.9360
79.626000,2313.0800
79.876000,2317.6080
80.126000,2324.1360
80.376000,2323.3520
80.626000,2315.2400
80.876000,2290.9040
81.126000,2309.6960
81.376000,2317.0560
81.626000,2323.2960
81.876000,2328.6320
82.126000,2331.8320
82.376000,2328.7280
82.626000,2330.9920
82.876000,2332.0000
83.126000,2323.5120
83.376000,2328.7440
83.626000,2323.9280
83.876000,2321.5680
84.126000,2317.7120
84.376000,2317.4160
84.626000,2314.1840
84.876000,2308.0080
85.126000,2294.0800
85.376000,2307.6720
85.626000,2307.3280
85.876000,2309.5680
86.126000,2307.4960
86.376000,2314.8800
86.626000,2316.1440
86.876000,2321.9120
87.126000,2325.1680
87.376000,2326.4320
87.626000,2325.9280
87.876000,2324.5120
88.126000,2329.2320
88.376000,2326.4240
88.626000,2327.8080
88.876000,2327.0080
89.126000,2326.3280
89.376000,2326.1920
89.626000,2329.2000
89.876000,2327.9440
90.126000,2324.9760
90.376000,2328.4080
90.626000,2332.6400
90.876000,2331.3840
91.126000,2328.9840
91.376000,2328.7360
91.626000,2322.3920
91.876000,2325.0160
92.126000,2327.8400
92.376000,2328.7280
92.626000,2320.4960
92.876000,2326.8960
93.126000,2328.7520
93.376000,2332.3440
93.626000,2334.5440
93.876000,2323.7520
94.126000,2338.4480
94.376000,2341.1600
94.626000,2335.9200
94.876000,2343.6400
95.126000,2347.2880
95.376000,2346.4640
95.626000,2352.9760
95.876000,2353.0400
96.126000,2348.2800
96.376000,2351.6560
96.626000,2347.6160
96.876000,2341.7360
97.126000,2341.1120
97.376000,2342.3520
97.626000,2343.1520
97.876000,2338.1680
98.126000,2341.3360
98.376000,2346.2240
98.626000,2351.4400
98.876000,2350.0320
99.126000,2348.5600
99.376000,2346.0240
99.626000,2343.3200
99.876000,2342.9840
100.126000,2344.0720
100.376000,2342.8400
100.626000,2343.3520
100.876000,2346.2000
101.126000,2348.7360
101.376000,2349.9360
101.626000,2356.6960
101.876000,2365.7120
102.126000,2364.7600
102.376000,2356.0000
102.626000,2351.4960
102.876000,2352.7520
103.126000,2351.9280
103.376000,2345.4640
103.626000,2350.9200
103.876000,2353.1520
104.126000,2351.7840
104.376000,2353.3840
104.626000,2353.7600
104.876000,2353.0800
105.126000,2352.3040
105.376000,2340.0480
105.626000,1780.7840
105.876000,1400.1920
106.126000,2033.1280
106.376000,1974.7120
106.626000,1694.7200
106.876000,1488.8000
107.126000,1402.4880
107.376000,1469.4480
107.626000,1472.2400
107.876000,1439.8720
108.126000,1450.6960
108.376000,1466.2320
108.626000,1469.8240
108.876000,1475.1520
109.126000,1477.4720
109.376000,1480.7760
109.626000,1481.0080
109.876000,1481.2080
110.126000,1480.7760
110.376000,1478.2560
110.626000,1478.9280
110.876000,1484.8800
111.126000,1485.8880
111.376000,1485.0320
111.626000,1482.1680
111.876000,1477.9760
112.126000,1480.9840
112.376000,1479.5600
112.626000,1479.7280
112.876000,1478.7760
113.126000,1477.7360
113.376000,1477.6640
113.626000,1477.2320
113.876000,1475.9360
114.126000,1472.4560
114.376000,1471.0640
114.626000,1470.3280
114.876000,1469.7760
115.126000,1469.6000
115.376000,1470.5680
115.626000,1468.5040
115.876000,1468.5760
116.126000,1471.4880
116.376000,1471.2000
116.626000,1469.8160
116.876000,1469.4480
117.126000,1468.7120
117.376000,1467.5840
117.626000,1466.3600
117.876000,1467.7200
118.126000,1463.7520
118.376000,1460.2080
118.626000,1457.5360
118.876000,1457.0720
119.126000,1458.0400
119.376000,1459.9600
119.626000,1456.7200
119.876000,1454.5680
120.126000,1451.9120
120.376000,1447.8960
120.626000,1447.3760
120.876000,1447.1760
121.126000,1447.6880
121.376000,1444.9200
121.626000,1442.7280
121.876000,1439.7920
122.126000,1438.1280
122.376000,1436.7280
122.626000,1436.9200
122.876000,1436.6560
123.126000,1436.4960
123.376000,1438.6000
123.626000,1439.0640
123.876000,1438.5680
124.126000,1439.5520
124.376000,1440.0640
124.626000,1438.9440
124.876000,1439.4960
125.126000,1439.6800
125.376000,1440.4720
125.626000,1442.7520
125.876000,1444.2640
126.126000,1445.0240
126.376000,1445.3040
126.626000,1445.1120
126.876000,1444.7760
127.126000,1446.1920
127.376000,1445.1920
127.626000,1445.7680
127.876000,1446.0640
128.126000,1446.6320
128.376000,1449.2800
128.626000,1449.1120
128.876000,1451.1600
129.126000,1452.2560
129.376000,1452.5840
129.626000,1452.0720
129.876000,1452.8080
130.126000,1454.2720
130.376000,1454.5440
130.626000,1454.4880
130.876000,1455.0960
131.126000,1455.0320
131.376000,1454.5360
131.626000,1454.6240
131.876000,1454.7520
132.126000,1454.8880
132.376000,1455.0000
132.626000,1455.4880
132.876000,1455.1280
133.126000,1455.2160
133.376000,1455.1120
133.626000,1455.6400
133.876000,1454.9440
134.126000,1455.1840
134.376000,1454.7440
134.626000,1454.2400
134.876000,1454.5040
135.126000,1454.7600
135.376000,1454.7360
135.626000,1454.8000
135.876000,1455.2640
136.126000,1455.3840
136.376000,1456.5760
136.626000,1456.1040
136.876000,1456.2080
137.126000,1457.1680
137.376000,1456.8880
137.626000,1456.8240
137.876000,1457.1920
138.126000,1457.5840
138.376000,1457.8560
138.626000,1457.1360
138.876000,1457.1520
139.126000,1457.7200
139.376000,1457.1360
139.626000,1456.9760
139.876000,1457.2640
140.126000,1457.2240
140.376000,1457.2560
140.626000,1456.3840
140.876000,1456.8960
141.126000,1456.8080
141.376000,1456.5920
141.626000,1456.5600
141.876000,1455.5680
142.126000,1456.1680
142.376000,1456.5040
142.626000,1457.2160
142.876000,1456.2640
143.126000,1456.0480
143.376000,1456.2960
143.626000,1456.0400
143.876000,1455.9440
144.126000,1455.7600
144.376000,1456.6160
144.626000,1455.6800
144.876000,1456.1280
145.126000,1455.8560
145.376000,1455.7280
145.626000,1455.3280
145.876000,1456.2640
146.126000,1456.3520
146.376000,1455.2960
146.626000,1456.0880
146.876000,1456.5840
147.126000,1455.5040
147.376000,1455.4240
147.626000,1454.9040
147.876000,1454.7520
148.126000,1454.6320
148.376000,1454.1600
148.626000,1455.2480
148.876000,1452.6800
149.126000,1452.0000
149.376000,1451.1520
149.626000,1451.0800
149.876000,1450.9040
150.126000,1450.8240
150.376000,1450.3600
150.626000,1450.7680
150.876000,1451.1280
151.126000,1451.1360
151.376000,1450.5760
151.626000,1450.5440
151.876000,1450.8960
152.126000,1450.9760
152.376000,1451.5760
152.626000,1451.1920
152.876000,1451.3040
153.126000,1451.6560
153.376000,1451.7520
153.626000,1450.6240
153.876000,1451.4880
154.126000,1453.2720
154.376000,1451.7920
154.626000,1451.8240
154.876000,1451.7680
155.126000,1452.4240
155.376000,1452.1920
155.626000,1451.8880
155.876000,1451.9760
156.126000,1451.3840
156.376000,1450.5840
156.626000,1452.4080
156.876000,1451.5840
157.126000,1452.3840
157.376000,1452.1600
157.626000,1452.6960
157.876000,1452.5040
158.126000,1452.6000
158.376000,1452.2720
158.626000,1452.2400
158.876000,1451.2880
159.126000,1451.5680
159.376000,1452.1200
159.626000,1451.9840
159.876000,1451.5680
160.126000,1452.1040
160.376000,1451.4320
160.626000,1452.0240
160.876000,1451.7120
161.126000,1450.7840
161.376000,1449.9760
161.626000,1451.1920
161.876000,1451.2640
162.126000,1451.2960
162.376000,1450.7200
162.626000,1451.5200
162.876000,1451.1520
163.126000,1450.1840
163.376000,1449.5520
163.626000,1449.2240
163.876000,1449.3520
164.126000,1449.6560
164.376000,1449.5280
164.626000,1448.8960
164.876000,1448.9920
165.126000,1448.3520
165.376000,1448.7280
165.626000,1447.9600
165.876000,1448.5120
166.126000,1447.0160
166.376000,1448.7520
166.626000,1448.4320
166.876000,1447.7600
167.126000,1447.9840
167.376000,1447.2320
167.626000,1447.3440
167.876000,1447.1440
168.126000,1447.3200
168.376000,1445.9360
168.626000,1446.2400
168.876000,1446.4800
169.126000,1444.9120
169.376000,1445.9360
169.626000,1444.3360
169.876000,1444.3360
170.126000,1443.0160
170.376000,1442.7120
170.626000,1442.8240
170.876000,1443.1360
171.126000,1443.1120
171.376000,1443.0480
171.626000,1442.1440
171.876000,1440.8720
172.126000,1440.7280
172.376000,1440.6800
172.626000,1439.8320
172.876000,1440.2320
173.126000,1440.0720
173.376000,1441.1360
173.626000,1440.1600
173.876000,1439.8320
174.126000,1439.8160
174.376000,1439.8160
174.626000,1439.4720
174.876000,1438.4640
175.126000,1437.4080
175.376000,1438.1280
175.626000,1437.7600
175.876000,1437.7680
176.126000,1441.1040
176.376000,1443.5520
176.626000,1445.1360
176.876000,1443.9040
177.126000,1444.6720
177.376000,1444.7600
177.626000,1443.9120
177.876000,1444.3360
178.126000,1444.7840
178.376000,1445.3440
178.626000,1444.5440
178.876000,1444.7360
179.126000,1444.2480
179.376000,1444.6400
179.626000,1445.2160
179.876000,1446.8240
180.126000,1445.6640
180.376000,1445.6400
180.626000,1445.3760
180.876000,1443.8000
181.126000,1442.5360
181.376000,1443.5200
181.626000,1443.3520
181.876000,1444.9520
182.126000,1445.2720
182.376000,1446.5280
182.626000,1442.5520
182.876000,1442.5840
183.126000,1442.1760
183.376000,1442.4480
183.626000,1441.8240
183.876000,1442.6800
184.126000,1442.3600
184.376000,1442.8480
184.626000,1442.4640
184.876000,1441.8800
185.126000,1442.5920
185.376000,1442.2880
185.626000,1442.5440
185.876000,1442.5120
186.126000,1443.3840
186.376000,1443.4880
186.626000,1444.7200
186.876000,1445.6080
187.126000,1446.5200
187.376000,1444.5040
187.626000,1445.3520
187.876000,1446.3760
188.126000,1446.7200
188.376000,1446.2640
188.626000,1445.8240
188.876000,1446.3680
189.126000,1447.0640
189.376000,1447.1200
189.626000,1446.8320
189.876000,1446.4240
190.126000,1445.7760
190.376000,1445.8400
190.626000,1446.3520
190.876000,1446.5440
191.126000,1446.5680
191.376000,1447.0560
191.626000,1446.4880
191.876000,1448.1840
192.126000,1446.1680
192.376000,1445.8640
192.626000,1444.9600
192.876000,1445.2880
193.126000,1446.4880
193.376000,1444.2880
193.626000,1444.9920
193.876000,1445.9600
194.126000,1445.1520
194.376000,1445.5520
194.626000,1445.5040
194.876000,1445.2720
195.126000,1445.3360
195.376000,1447.0640
195.626000,1446.1600
195.876000,1446.3680
196.126000,1446.1760
196.376000,1447.9440
196.626000,1447.6480
196.876000,1448.3200
197.126000,1448.9840
197.376000,1448.5040
197.626000,1448.5760
197.876000,1447.3360
198.126000,1447.4240
198.376000,1448.1200
198.626000,1447.2800
198.876000,1446.9440
199.126000,1447.9600
199.376000,1447.8960
199.626000,1448.1360
199.876000,1446.4080
200.126000,1446.9520
200.376000,1446.6000
200.626000,1447.1040
200.876000,1447.6240
201.126000,1447.4320
201.376000,1447.1520
201.626000,1446.6240
201.876000,1447.0480
202.126000,1447.2160
202.376000,1447.0320
202.626000,1447.8160
202.876000,1447.6320
203.126000,1447.7840
203.376000,1447.6400
203.626000,1447.6080
203.876000,1447.2160
204.126000,1447.6400
204.376000,1448.2240
204.626000,1447.7920
204.876000,1448.5440
205.126000,1447.8080
205.376000,1446.9440
205.626000,1447.8560
205.876000,1448.1120
206.126000,1447.4880
206.376000,1447.2880
206.626000,1447.2080
206.876000,1446.5840
207.126000,1446.8480
207.376000,1446.2000
207.626000,1446.4000
207.876000,1447.4800
208.126000,1446.9520
208.376000,1447.2960
208.626000,1446.7200
208.876000,1447.6400
209.126000,1447.3840
209.376000,1448.0160
209.626000,1448.4800
209.876000,1447.7040
210.126000,1447.3040
210.376000,1445.2960
210.626000,1447.2560
210.876000,1447.0960
211.126000,1448.1760
211.376000,1448.8080
211.626000,1448.2400
211.876000,1449.1680
212.126000,1448.2640
212.376000,1447.6800
212.626000,1447.8800
212.876000,1448.2080
213.126000,1450.2800
213.376000,1448.9840
213.626000,1448.8080
213.876000,1447.9280
214.126000,1447.9840
214.376000,1447.9440
214.626000,1448.5680
214.876000,1448.5840
215.126000,1448.0960
215.376000,1447.6880
215.626000,1448.1920
215.876000,1448.3520
216.126000,1448.6720
216.376000,1448.8480
216.626000,1447.3680
216.876000,1447.4240
217.126000,1447.3120
217.376000,1448.6160
217.626000,1448.3120
217.876000,1447.5280
218.126000,1446.9520
218.376000,1447.3920
218.626000,1447.7200
218.876000,1447.7280
219.126000,1446.5600
219.376000,1446.3280
219.626000,1447.1760
219.876000,1447.6960
220.126000,1446.7360
220.376000,1447.5920
220.626000,1447.5200
220.876000,1448.1280
221.126000,1447.0720
221.376000,1447.1360
221.626000,1447.5920
221.876000,1447.4960
222.126000,1448.5760
222.376000,1446.8160
222.626000,1446.7360
222.876000,1446.1760
223.126000,1446.3040
223.376000,1445.9920
223.626000,1446.9200
223.876000,1445.8080
224.126000,1445.9840
224.376000,1446.6880
224.626000,1445.1040
224.876000,1446.4160
225.126000,1444.6240
225.376000,1444.5520
225.626000,1444.9120
225.876000,1444.7360
226.126000,1443.5280
226.376000,1443.0240
226.626000,1444.9040
226.876000,1444.8720
227.126000,1444.1200
227.376000,1444.8160
227.626000,1444.7200
227.876000,1447.9040
228.126000,1478.6160
228.376000,1450.2240
228.626000,1500.7520
228.876000,1630.8080
229.126000,1654.3200
229.376000,1748.5520
229.626000,1853.5360
229.876000,1861.7600
230.126000,1898.6640
230.376000,1883.6880
230.626000,1957.5360
230.876000,1950.2880
231.126000,1949.6560
231.376000,1910.5040
231.626000,1891.6000
231.876000,1918.9200
232.126000,1984.2480
232.376000,1974.6240
232.626000,1976.3280
232.876000,1937.2320
233.126000,1945.6080
233.376000,1948.2240
233.626000,1993.1280
233.876000,1925.4000
234.126000,1921.8800
234.376000,1919.2240
234.626000,1916.5200
234.876000,1919.4240
235.126000,1897.6000
235.376000,1925.4240
235.626000,1920.0640
235.876000,1904.5440
236.126000,1892.7120
236.376000,1911.8240
236.626000,1923.9520
236.876000,1910.4400
237.126000,1935.9120
237.376000,1925.5200
237.626000,1925.7440
237.876000,1915.6240
238.126000,1929.8880
238.376000,1954.9360
238.626000,1937.7680
238.876000,1941.7520
239.126000,1949.9040
239.376000,1949.3120
239.626000,1939.0160
239.876000,1943.0400
240.126000,1969.5840
240.376000,1989.3040
240.626000,1988.2720
240.876000,1960.2640
241.126000,1963.3040
241.376000,1976.3680
241.626000,1982.0560
241.876000,1974.9920
242.126000,1976.6400
242.376000,1985.1760
242.626000,1985.3120
242.876000,1972.4000
243.126000,1977.3680
243.376000,1983.7440
243.626000,1965.0400
243.876000,1996.9520
244.126000,2012.2560
244.376000,2000.3840
244.626000,2003.2480
244.876000,2021.2800
245.126000,2004.0960
245.376000,1986.4240
245.626000,1999.4320
245.876000,1992.8880
246.126000,1966.0800
246.376000,1950.8880
246.626000,1953.5440
246.876000,1957.0560
247.126000,2011.6640
247.376000,2015.6480
247.626000,2018.2400
247.876000,2013.4240
248.126000,2032.2240
248.376000,2050.5200
248.626000,2035.6000
248.876000,2060.7120
249.126000,2066.9760
249.376000,2091.7760
249.626000,2091.2960
249.876000,2083.1600
250.126000,2089.6240
250.376000,2084.7200
250.626000,2090.0400
250.876000,2071.6960
251.126000,2039.4960
251.376000,2064.2960
251.626000,2048.4400
251.876000,2078.1840
252.126000,2082.8880
252.376000,2020.1600
252.626000,2077.4640
252.876000,2092.1840
253.126000,2094.9600
253.376000,2100.2800
253.626000,2085.5600
253.876000,2075.6480
254.126000,2075.7280
254.376000,2102.9520
254.626000,2066.9200
254.876000,2066.1840
255.126000,2053.6560
255.376000,2044.4000
255.626000,2051.9920
255.876000,2071.1440
256.126000,2088.4080
256.376000,2094.2000
256.626000,2092.2320
256.876000,2100.0080
257.126000,2108.3440
257.376000,2110.1280
257.626000,2105.1680
257.876000,2101.0480
258.126000,2100.1600
258.376000,2094.7840
258.626000,2097.9360
258.876000,2095.6800
259.126000,2108.8000
259.376000,2114.7600
259.626000,2095.2480
259.876000,2096.7520
260.126000,2097.1920
260.376000,2105.6080
260.626000,2127.3600
260.876000,2113.9120
261.126000,2100.7920
261.376000,2093.3840
261.626000,2102.4080
261.876000,2112.2400
262.126000,2090.0160
262.376000,2124.0160
262.626000,2104.7200
262.876000,2110.1600
263.126000,2108.9680
263.376000,2105.3600
263.626000,2130.0800
263.876000,2130.4000
264.126000,2128.4800
264.376000,2140.0160
264.626000,2133.9200
264.876000,2147.6080
265.126000,2138.3200
265.376000,2164.9280
265.626000,2173.2400
265.876000,2167.9840
266.126000,2158.5360
266.376000,2152.1840
266.626000,2147.8960
266.876000,2145.5600
267.126000,2142.5680
267.376000,2139.8720
267.626000,2132.1040
267.876000,2122.6640
268.126000,2139.2560
268.376000,2146.1840
268.626000,2144.7520
268.876000,2142.0400
269.126000,2133.3840
269.376000,2137.9360
269.626000,2140.8240
269.876000,2141.0560
270.126000,2139.5920
270.376000,2132.5120
270.626000,2107.4400
270.876000,2113.5600
271.126000,2129.8960
271.376000,2123.9280
271.626000,2101.9360
271.876000,2069.3680
272.126000,2075.3600
272.376000,2073.6400
272.626000,2027.6560
272.876000,2078.0800
273.126000,2088.4320
273.376000,2095.6800
273.626000,2114.6880
273.876000,2110.0240
274.126000,2088.1840
274.376000,2081.8720
274.626000,2087.8800
274.876000,2103.0880
275.126000,2113.1440
275.376000,2118.8000
275.626000,2116.0960
275.876000,2115.5120
276.126000,2152.5360
276.376000,2146.7200
276.626000,2151.8080
276.876000,2149.4400
277.126000,2124.7520
277.376000,1910.6800
277.626000,1546.4160
277.876000,1472.7120
278.126000,1460.4320
278.376000,1485.5600
278.626000,1489.1200
278.876000,1458.4160
279.126000,1447.2960
279.376000,1442.4000
279.626000,1436.9760
279.876000,1437.3200
280.126000,1448.1360
280.376000,1449.4960
280.626000,1451.4240
280.876000,1453.9360
281.126000,1453.8480
281.376000,1453.7680
281.626000,1455.2160
281.876000,1456.6960
282.126000,1456.2880
282.376000,1457.5680
282.626000,1457.8160
282.876000,1458.2080
283.126000,1463.1520
283.376000,1464.1280
283.626000,1463.5840
283.876000,1463.5520
284.126000,1462.5520
284.376000,1461.1120
284.626000,1457.5120
284.876000,1457.8160
285.126000,1458.1360
285.376000,1458.3760
285.626000,1458.4960
285.876000,1457.6400
286.126000,1457.8400
286.376000,1456.6320
286.626000,1455.4320
286.876000,1455.6320
287.126000,1454.7760
287.376000,1454.8720
287.626000,1453.1280
287.876000,1453.6960
288.126000,1454.3200
288.376000,1451.1120
288.626000,1449.7600
288.876000,1448.2880
289.126000,1448.3200
289.376000,1449.5760
289.626000,1451.4320
289.876000,1451.8560
290.126000,1451.2480
290.376000,1451.1920
290.626000,1445.0640
290.876000,1445.3520
291.126000,1445.4160
291.376000,1445.1920
291.626000,1445.5200
291.876000,1445.2400
292.126000,1445.1360
292.376000,1445.5600
292.626000,1444.7520
292.876000,1443.3840
293.126000,1444.5680
293.376000,1442.8480
293.626000,1444.3600
293.876000,1443.6800
294.126000,1445.3040
294.376000,1444.8160
294.626000,1444.3920
294.876000,1444.8640
295.126000,1444.3600
295.376000,1445.2880
295.626000,1446.0160
295.876000,1445.1360
296.126000,1445.6000
296.376000,1445.9920
296.626000,1445.0960
296.876000,1445.0160
297.126000,1445.8080
297.376000,1446.5680
297.626000,1445.0320
297.876000,1443.8720
298.126000,1443.6320
298.376000,1444.2080
298.626000,1444.4000
298.876000,1446.3760
299.126000,1447.3040
299.376000,1447.2160
299.626000,1447.0240
299.876000,1446.0640
300.126000,1446.2560
300.376000,1446.3760
300.626000,1448.1680
300.876000,1447.3200
301.126000,1448.3360
301.376000,1449.0720
301.626000,1449.2240
301.876000,1448.8560
302.126000,1449.1200
302.376000,1449.2800
302.626000,1448.6320
302.876000,1449.2400
303.126000,1448.6480
303.376000,1449.2880
303.626000,1449.7840
303.876000,1449.4160
304.126000,1448.6560
304.376000,1447.8800
304.626000,1447.2800
304.876000,1447.3840
305.126000,1448.8880
305.376000,1447.0240
305.626000,1448.4800
305.876000,1447.3040
306.126000,1446.7920
306.376000,1448.0160
306.626000,1447.1760
306.876000,1446.9840
307.126000,1446.6640
307.376000,1447.3440
307.626000,1447.8240
307.876000,1447.9840
308.126000,1447.8640
308.376000,1447.5280
308.626000,1447.0240
308.876000,1447.9040
309.126000,1447.7120
309.376000,1448.1760
309.626000,1448.0960
309.876000,1448.0160
310.126000,1447.7680
310.376000,1446.8880
310.626000,1446.8640
310.876000,1447.5440
311.126000,1447.4320
311.376000,1447.3760
311.626000,1447.9760
311.876000,1447.2320
312.126000,1448.3520
312.376000,1447.1520
312.626000,1448.4880
312.876000,1448.9760
313.126000,1448.7600
313.376000,1451.5520
313.626000,1451.0080
313.876000,1451.8960
314.126000,1451.3680
314.376000,1451.4560
314.626000,1450.6720
314.876000,1451.6080
315.126000,1451.5840
315.376000,1451.6320
315.626000,1451.4080
315.876000,1450.8160
316.126000,1452.2080
316.376000,1452.0320
316.626000,1452.8000
316.876000,1452.6640
317.126000,1452.3280
317.376000,1453.3760
317.626000,1453.0800
