t_s,uc
39.876000,2062.2160
40.126000,2051.8480
40.376000,2077.2560
40.626000,2081.0080
40.876000,2098.2640
41.126000,2084.6800
41.376000,2080.8640
41.626000,2088.7840
41.876000,2095.2720
42.126000,2104.1440
42.376000,2092.7360
42.626000,2060.9200
42.876000,2080.7680
43.126000,2098.0480
43.376000,2088.1920
43.626000,2097.3360
43.876000,2109.1200
44.126000,2098.5840
44.376000,2070.9680
44.626000,2064.4000
44.876000,2074.9200
45.126000,2084.0400
45.376000,2090.4320
45.626000,2101.0480
45.876000,2064.9360
46.126000,2076.0240
46.376000,2001.6480
46.626000,1988.3120
46.876000,1982.9120
47.126000,1980.0800
47.376000,1983.9040
47.626000,1977.0240
47.876000,1951.9280
48.126000,1939.9040
48.376000,1941.4720
48.626000,1940.1200
48.876000,1908.5920
49.126000,1909.7280
49.376000,1888.7520
49.626000,1867.5120
49.876000,1792.7200
50.126000,1794.1120
50.376000,1783.4000
50.626000,1767.7280
50.876000,1771.3600
51.126000,1708.3520
51.376000,1623.7120
51.626000,1623.9760
51.876000,1603.1760
52.126000,1661.6640
52.376000,1568.0880
52.626000,1541.1280
52.876000,1595.3680
53.126000,1557.2320
53.376000,1487.6400
53.626000,1498.9520
53.876000,1492.7920
54.126000,1493.2960
54.376000,1496.4720
54.626000,1493.3520
54.876000,1479.5600
55.126000,1478.0800
55.376000,1486.9120
55.626000,1476.1120
55.876000,1483.0960
56.126000,1477.3280
56.376000,1475.9360
56.626000,1477.9520
56.876000,1484.2960
57.126000,1480.8480
57.376000,1487.4400
57.626000,1484.4000
57.876000,1479.0400
58.126000,1464.0880
58.376000,1478.1680
58.626000,1465.2720
58.876000,1450.7760
59.126000,1457.8960
59.376000,1451.2560
59.626000,1455.4960
59.876000,1460.8400
60.126000,1456.1440
60.376000,1456.6320
60.626000,1460.0000
60.876000,1460.4800
61.126000,1463.3840
61.376000,1439.0240
61.626000,1438.1920
61.876000,1406.9760
62.126000,1401.9760
62.376000,1424.0960
62.626000,1373.5280
62.876000,1328.4800
63.126000,1238.0240
63.376000,1253.7440
63.626000,1261.2880
63.876000,1256.4960
64.126000,1265.1600
64.376000,1268.9520
64.626000,1272.1520
64.876000,1273.4480
65.126000,1275.1200
65.376000,1279.1360
65.626000,1286.4800
65.876000,1293.2080
66.126000,1295.8560
66.376000,1298.6960
66.626000,1300.7840
66.876000,1302.1360
67.126000,1304.7840
67.376000,1306.7600
67.626000,1309.9200
67.876000,1311.3600
68.126000,1313.8640
68.376000,1316.1040
68.626000,1318.3600
68.876000,1320.7920
69.126000,1322.4640
69.376000,1323.9760
69.626000,1324.6160
69.876000,1325.7040
70.126000,1326.4640
70.376000,1326.4320
70.626000,1328.0160
70.876000,1327.0320
71.126000,1328.2160
71.376000,1329.0320
71.626000,1329.1360
71.876000,1329.8240
72.126000,1330.9120
72.376000,1333.2080
72.626000,1338.0080
72.876000,1338.0240
73.126000,1338.8480
73.376000,1340.3760
73.626000,1340.6960
73.876000,1341.2000
74.126000,1343.2000
74.376000,1343.5840
74.626000,1344.2880
74.876000,1345.4160
75.126000,1346.2960
75.376000,1346.3360
75.626000,1346.0160
75.876000,1347.0720
76.126000,1348.0640
76.376000,1348.0240
76.626000,1349.1360
76.876000,1349.6720
77.126000,1350.6000
77.376000,1351.7360
77.626000,1353.5840
77.876000,1354.0560
78.126000,1355.3520
78.376000,1355.6320
78.626000,1356.5040
78.876000,1357.0640
79.126000,1357.8720
79.376000,1358.3920
79.626000,1359.2320
79.876000,1361.0480
80.126000,1359.6800
80.376000,1360.4240
80.626000,1360.4720
80.876000,1360.8720
81.126000,1360.6880
81.376000,1360.8800
81.626000,1360.7120
81.876000,1360.9840
82.126000,1361.9520
82.376000,1361.5280
82.626000,1361.4160
82.876000,1361.9360
83.126000,1362.1280
83.376000,1361.7760
83.626000,1361.4960
83.876000,1361.8480
84.126000,1361.6960
84.376000,1361.6400
84.626000,1362.2400
84.876000,1362.5120
85.126000,1362.7920
85.376000,1363.1120
85.626000,1363.2640
85.876000,1363.8000
86.126000,1364.3200
86.376000,1363.9440
86.626000,1364.2720
86.876000,1365.0000
87.126000,1364.6480
87.376000,1365.1040
87.626000,1364.8320
87.876000,1364.8000
88.126000,1364.7760
88.376000,1364.7040
88.626000,1364.6400
88.876000,1365.3840
89.126000,1365.5920
89.376000,1365.7360
89.626000,1365.6720
89.876000,1365.6800
