t_s,uc
373.3430,1497.9840
373.5930,1498.0400
373.8430,1498.3840
374.0930,1497.8800
374.3430,1497.1040
374.5930,1495.2720
374.8430,1494.5200
375.0930,1494.8400
375.3430,1494.6880
375.5930,1493.5920
375.8430,1492.0240
376.0930,1490.3920
376.3430,1490.4320
376.5930,1490.1440
376.8430,1490.8320
377.0930,1490.9040
377.3430,1490.3760
377.5930,1488.9200
377.8430,1488.6480
378.0930,1489.1520
378.3430,1488.6720
378.5930,1489.0400
378.8430,1488.7280
379.0930,1488.5680
379.3430,1487.8320
379.5930,1487.8400
379.8430,1483.8480
380.0930,1481.3440
380.3430,1481.3680
380.5930,1480.8720
380.8430,1480.3920
381.0930,1481.0400
381.3430,1480.6320
381.5930,1481.0320
381.8430,1481.8000
382.0930,1480.9920
382.3430,1482.2000
382.5930,1481.9120
382.8430,1483.5280
383.0930,1484.4400
383.3430,1485.7600
383.5930,1486.8160
383.8430,1486.6720
384.0930,1486.9680
384.3430,1487.1040
384.5930,1487.4080
384.8430,1487.4080
385.0930,1488.5600
