t_us,adc
290194000,0
290196000,0
290198000,0
290200000,0
290202000,0
290204000,0
290206000,0
290208000,0
290210001,0
290212001,0
290214001,0
290216001,0
290218000,0
290220000,0
290222000,0
290224000,0
290226000,0
290228000,0
290230000,0
290232000,0
290234000,0
290236001,0
290238001,0
290240000,0
290242000,0
290244000,0
290246000,0
290248001,0
290250001,0
290252000,0
290254001,0
290256000,0
290258000,0
290260000,0
290262001,0
290264000,0
290266001,0
290268000,0
290270000,0
290272000,0
290274000,0
290276000,0
290278000,0
290280000,0
290282000,0
290284000,0
290286000,0
290288001,0
290290001,0
290292000,0
290294000,0
290296000,0
290298000,0
290300000,0
290302000,0
290304000,0
290306000,0
290308000,0
290310000,0
290312000,0
290314000,0
290316000,0
290318000,0
290320000,0
290322000,0
290324001,0
290326001,0
290328001,0
290330001,0
290332000,0
290334001,0
290336001,0
290338000,0
290340000,0
290342000,0
290344000,0
290346000,0
290348000,0
290350000,0
290352000,0
290354000,0
290356000,0
290358000,0
290360000,0
290362001,0
290364001,0
290366001,0
290368000,0
290370000,0
290372000,0
290374000,0
290376000,0
290378000,0
290380000,0
290382000,0
290384001,0
290386000,0
290388001,0
290390001,0
290392001,0
290394001,0
290396001,0
290398001,0
290400001,0
290402000,0
290404000,0
290406000,0
290408000,0
290410001,0
290412001,0
290414001,0
290416000,0
290418000,0
290420001,0
290422001,0
290424000,0
290426000,0
290428000,0
290430000,0
290432000,0
290434000,0
290436000,0
290438000,0
290440000,0
290442000,0
290444000,0
290446000,0
290448000,0
290450000,0
290452000,0
290454000,0
290456000,0
290458000,0
290460001,0
290462001,0
290464000,0
290466000,0
290468000,0
290470000,0
290472000,0
290474000,0
290476001,0
290478001,0
290480001,0
290482001,0
290484001,0
290486001,0
290488000,0
290490001,0
290492001,0
290494000,0
290496001,0
290498001,0
290500001,0
290502000,0
290504000,0
290506000,0
290508000,0
290510001,0
290512001,0
290514001,0
290516001,0
290518001,0
290520001,0
290522001,0
290524000,0
290526001,0
290528000,0
290530000,0
290532000,0
290534000,0
290536000,0
290538000,0
290540000,0
290542001,0
290544001,0
290546001,0
290548001,0
290550001,0
290552001,0
290554001,0
290556001,0
290558001,0
290560001,0
290562001,0
290564000,0
290566001,0
290568001,0
290570001,0
290572001,0
290574001,0
290576001,0
290578001,0
290580001,0
290582001,0
290584001,0
290586000,0
290588001,0
290590000,0
290592000,0
290594000,0
290596000,0
290598001,0
290600001,0
290602000,0
290604000,0
290606000,0
290608000,0
290610000,0
290612000,0
290614000,0
290616000,0
290618000,0
290620000,0
290622001,0
290624001,0
290626001,0
290628001,0
290630001,0
290632001,0
290634000,0
290636000,0
290638000,0
290640000,0
290642000,0
290644000,0
290646000,0
290648000,0
290650000,0
290652000,0
290654000,0
290656001,0
290658001,0
290660001,0
290662001,0
290664000,0
290666000,0
290668001,0
290670001,0
290672001,0
290674000,0
290676000,0
290678000,0
290680000,0
290682000,0
290684000,0
290686000,0
290688000,0
290690000,0
290692000,0
290694000,0
290696000,0
290698000,0
290700000,0
290702001,0
290704001,0
290706000,0
290708001,0
290710000,0
290712000,0
290714000,0
290716000,0
290718000,0
290720000,0
290722000,0
290724000,0
290726000,0
290728000,0
290730000,0
290732000,0
290734000,0
290736000,0
290738000,0
290740000,0
290742000,0
290744000,0
290746000,0
290748001,0
290750000,0
290752000,0
290754000,0
290756000,0
290758001,0
290760001,0
290762001,0
290764001,0
290766000,0
290768000,0
290770000,0
290772001,0
290774001,0
290776001,0
290778000,0
290780001,0
290782000,0
290784000,0
290786000,0
290788000,0
290790000,0
290792001,0
290794001,0
290796001,0
290798001,0
290800000,0
290802000,0
290804001,0
290806001,0
290808000,0
290810000,0
290812000,0
290814000,0
290816000,0
290818001,0
290820001,0
290822001,0
290824001,0
290826001,0
290828001,0
290830001,0
290832001,0
290834000,0
290836000,0
290838000,0
290840001,0
290842001,0
290844001,0
290846001,0
290848001,0
290850001,0
290852000,0
290854000,0
290856000,0
290858000,0
290860000,0
290862000,0
290864000,0
290866001,0
290868001,0
290870000,0
290872000,0
290874000,0
290876000,0
290878000,0
290880000,0
290882000,0
290884000,0
290886000,0
290888000,0
290890000,0
290892000,0
290894001,0
290896000,0
290898000,0
290900000,0
290902000,0
290904000,0
290906000,0
290908000,0
290910000,0
290912000,0
290914000,0
290916001,0
290918000,0
290920000,0
290922001,0
290924001,0
290926001,0
290928001,0
290930001,0
290932000,0
290934000,0
290936000,0
290938000,0
290940000,0
290942001,0
290944000,0
290946001,0
290948000,0
290950000,0
290952000,0
290954000,0
290956000,0
290958001,0
290960001,0
290962000,0
290964000,0
290966000,0
290968000,0
290970000,0
290972000,0
