t_s,uc
103.3750,2616.5040
103.6250,2609.9440
103.8750,2611.3680
104.1250,2615.9520
104.3750,2615.1600
104.6250,2643.3040
104.8750,2646.0240
105.1250,2649.6560
105.3750,2628.4480
105.6250,2623.5280
105.8750,2614.2480
106.1250,2608.3360
106.3750,2594.6320
106.6250,2514.2720
106.8750,2446.0640
107.1250,2306.2800
107.3750,2256.2160
107.6250,2231.2720
107.8750,2199.4480
108.1250,2174.0240
108.3750,2132.2720
108.6250,2106.1520
108.8750,2077.7520
109.1250,2053.4080
109.3750,2047.9920
109.6250,1973.1360
109.8750,1945.6000
110.1250,1931.7840
110.3750,1873.4320
110.6250,1814.1840
110.8750,1760.6960
111.1250,1772.7040
111.3750,1747.1440
111.6250,1694.0480
111.8750,1671.6160
112.1250,1620.4080
112.3750,1624.9360
112.6250,1623.2800
112.8750,1620.1760
113.1250,1616.8560
113.3750,1590.3520
113.6250,1574.0320
113.8750,1575.4400
114.1250,1574.0800
114.3750,1573.6960
114.6250,1573.0880
114.8750,1572.4400
115.1250,1572.3760
115.3750,1572.7600
115.6250,1572.3120
115.8750,1572.8160
116.1250,1572.1120
116.3750,1571.8480
116.6250,1570.4400
116.8750,1569.9920
117.1250,1569.8400
117.3750,1569.8080
117.6250,1569.0080
117.8750,1568.4080
118.1250,1568.6240
118.3750,1568.2880
118.6250,1569.7280
118.8750,1569.1600
119.1250,1569.1520
119.3750,1568.7840
119.6250,1568.9600
119.8750,1569.0960
120.1250,1569.2640
120.3750,1571.3040
120.6250,1575.5280
120.8750,1576.9920
121.1250,1581.7440
121.3750,1583.8400
121.6250,1583.6320
121.8750,1583.7440
122.1250,1584.7280
122.3750,1584.1040
122.6250,1583.9360
122.8750,1570.7840
123.1250,1549.9280
123.3750,1532.6320
123.6250,1532.5040
123.8750,1533.8320
124.1250,1534.3440
124.3750,1534.8080
124.6250,1534.7680
124.8750,1534.8800
125.1250,1534.9200
125.3750,1535.1040
125.6250,1535.3840
125.8750,1536.1120
126.1250,1535.1760
126.3750,1535.4480
126.6250,1535.6320
126.8750,1536.2880
127.1250,1535.7280
127.3750,1536.5920
127.6250,1536.5200
127.8750,1536.3680
128.1250,1535.7680
128.3750,1536.9200
128.6250,1535.1360
128.8750,1535.1520
129.1250,1535.5840
129.3750,1535.2800
129.6250,1535.2720
129.8750,1535.0000
130.1250,1535.8480
130.3750,1535.5680
130.6250,1537.8000
130.8750,1537.1760
131.1250,1536.0800
131.3750,1535.8880
131.6250,1535.7680
131.8750,1536.1280
132.1250,1535.4240
132.3750,1536.2000
132.6250,1536.9440
132.8750,1539.2560
133.1250,1542.2480
133.3750,1541.4560
133.6250,1540.0960
133.8750,1542.7040
134.1250,1542.2800
134.3750,1542.8000
134.6250,1538.7360
134.8750,1539.1520
135.1250,1540.0960
135.3750,1542.9520
135.6250,1541.1440
135.8750,1540.0240
136.1250,1544.3440
136.3750,1543.6240
136.6250,1541.6640
136.8750,1543.4160
137.1250,1544.6880
137.3750,1543.2320
137.6250,1545.0720
137.8750,1546.8800
138.1250,1547.5760
138.3750,1548.1680
138.6250,1547.8720
138.8750,1549.7680
139.1250,1547.9120
139.3750,1548.0080
139.6250,1546.7360
139.8750,1545.3840
140.1250,1548.9120
140.3750,1549.3840
140.6250,1548.4960
140.8750,1551.6960
141.1250,1552.1360
141.3750,1552.0000
141.6250,1552.5520
141.8750,1552.0000
142.1250,1552.3280
142.3750,1553.7520
142.6250,1555.3120
142.8750,1556.4320
143.1250,1556.3280
143.3750,1556.2400
143.6250,1555.6800
143.8750,1555.5360
144.1250,1556.2800
144.3750,1555.9680
144.6250,1555.6800
144.8750,1553.9440
145.1250,1554.0400
145.3750,1554.5840
145.6250,1554.1360
145.8750,1553.7680
146.1250,1554.2320
146.3750,1553.4800
146.6250,1552.0720
146.8750,1553.9120
147.1250,1552.5920
147.3750,1553.6080
147.6250,1553.6640
147.8750,1552.8080
148.1250,1551.9520
148.3750,1551.5520
148.6250,1552.9520
148.8750,1552.1920
149.1250,1551.6320
149.3750,1550.0880
149.6250,1553.3840
149.8750,1553.8320
150.1250,1553.9440
150.3750,1553.8560
150.6250,1554.0960
150.8750,1552.9280
151.1250,1553.5680
151.3750,1553.7360
151.6250,1552.8080
151.8750,1554.3200
152.1250,1553.5200
152.3750,1554.6880
152.6250,1555.0080
152.8750,1555.5200
153.1250,1555.3120
153.3750,1554.9760
153.6250,1554.9200
153.8750,1554.9040
154.1250,1556.8400
154.3750,1556.4960
154.6250,1556.3440
154.8750,1556.6000
155.1250,1556.4960
155.3750,1556.6400
155.6250,1556.6160
155.8750,1557.3840
156.1250,1557.2240
156.3750,1554.7120
156.6250,1557.3520
156.8750,1557.6000
157.1250,1557.4720
157.3750,1558.1680
157.6250,1558.2720
157.8750,1557.8160
158.1250,1557.7120
158.3750,1557.7920
158.6250,1559.1680
158.8750,1559.1120
159.1250,1559.1920
159.3750,1559.8240
159.6250,1560.7840
159.8750,1561.5680
160.1250,1562.2320
160.3750,1564.0720
160.6250,1564.0880
160.8750,1565.1360
161.1250,1565.5360
161.3750,1566.6640
161.6250,1566.5520
161.8750,1566.7760
162.1250,1566.9760
162.3750,1566.5680
162.6250,1566.7280
162.8750,1566.6560
163.1250,1566.9280
163.3750,1566.8560
163.6250,1567.2160
163.8750,1566.0960
164.1250,1566.7680
164.3750,1565.8720
164.6250,1566.7600
164.8750,1566.7120
165.1250,1566.8080
165.3750,1566.7520
165.6250,1566.2320
165.8750,1566.0560
166.1250,1566.3680
166.3750,1566.6320
166.6250,1566.1120
166.8750,1566.7200
167.1250,1566.9600
167.3750,1566.5120
167.6250,1566.8240
167.8750,1566.6000
168.1250,1567.9040
168.3750,1567.4480
168.6250,1567.4000
168.8750,1566.6480
169.1250,1567.2800
169.3750,1567.1360
169.6250,1567.5840
169.8750,1567.2480
170.1250,1567.0880
170.3750,1567.3360
170.6250,1567.0160
170.8750,1566.9440
171.1250,1567.4080
171.3750,1568.1120
171.6250,1567.2480
171.8750,1567.6080
172.1250,1567.1520
172.3750,1567.0640
